MATRIX
M8N8
24469.756481,9141.791045,-15259.230165,-68.735271,-12234.878240,-9141.791045,3024.351925,68.735271,
9141.791045,24469.756481,68.735271,3024.351925,-9141.791045,-12234.878240,-68.735271,-15259.230165,
-15259.230165,68.735271,24469.756481,-9141.791045,3024.351925,-68.735271,-12234.878240,9141.791045,
-68.735271,3024.351925,-9141.791045,24469.756481,68.735271,-15259.230165,9141.791045,-12234.878240,
-12234.878240,-9141.791045,3024.351925,68.735271,24469.756481,9141.791045,-15259.230165,-68.735271,
-9141.791045,-12234.878240,-68.735271,-15259.230165,9141.791045,24469.756481,68.735271,3024.351925,
3024.351925,-68.735271,-12234.878240,9141.791045,-15259.230165,68.735271,24469.756481,-9141.791045,
68.735271,-15259.230165,9141.791045,-12234.878240,-68.735271,3024.351925,-9141.791045,24469.756481,
